id,title,date,time,category
news_20250314_종목_0025,"국민연금, 재계 이사선임 안건에 연속 '반대표'",2025-03-14,17:53,종목
news_20250314_종목_0023,[이달의 경제경영서] '슈퍼을'의 전략 … 경쟁사와도 과감히 기술연대,2025-03-14,16:38,종목
news_20250314_종목_0022,[금융 CEO 베스트 50] 메리츠 매직 조정호 ‘넘버1’,2025-03-14,12:40,종목
news_20250314_종목_0026,"서울시·기업 ""자립준비청년 첫출발 도와요""",2025-03-14,17:57,종목
news_20250314_종목_0024,은행이자보다 더 벌 기회 3월이 지나면 늦으리… '벚꽃배당' 막차 타볼까,2025-03-14,17:17,종목
news_20250314_섹터_0015,"특징주, 한양디지텍- 반도체 재료/부품 테마 상승세에 7.07% ↑",2025-03-14,11:42,섹터
news_20250314_섹터_0017,"특징주, 월덱스- 반도체 재료/부품 테마 상승세에 7.71% ↑",2025-03-14,11:43,섹터
news_20250314_섹터_0021,"인텔 CEO ‘왕의 귀환’, 립부 탄이 파운드리를 구할 방법 [이상덕의 AI&칩 워]",2025-03-14,12:00,섹터
news_20250314_경제_0001,"하버드 출신도 '깜짝'…""한국에 있었으면 'SKY' 못갔을 것""",2025-03-14,14:12,경제
news_20250314_섹터_0013,"특징주, 동진쎄미켐- 반도체 재료/부품 테마 상승세에 5.79% ↑",2025-03-14,11:42,섹터
news_20250317_종목_0026,외국인 하루 5천억 샀다… 삼성전자 주가 쑥,2025-03-17,17:51,종목
news_20250317_종목_0023,"이재용 ""생사 걸린 국가 총력전 … 첫째도 둘째도 셋째도 기술""",2025-03-17,17:39,종목
news_20250317_종목_0027,"이재용 ""기술 위기… 사즉생 각오를""",2025-03-17,17:54,종목
news_20250317_종목_0021,"""삼성다운 저력 잃었다""는 자성 [사설]",2025-03-17,17:29,종목
news_20250317_종목_0022,삼성 컨트롤타워 부활하나,2025-03-17,17:39,종목
news_20250317_섹터_0009,"특징주, 테크윙-HBM(고대역폭메모리) 테마 상승세에 7.87% ↑",2025-03-17,09:35,섹터
news_20250317_섹터_0010,"특징주, 와이씨-HBM(고대역폭메모리) 테마 상승세에 2.45% ↑",2025-03-17,09:35,섹터
news_20250317_섹터_0006,"특징주, 디아이-HBM(고대역폭메모리) 테마 상승세에 6.43% ↑",2025-03-17,09:34,섹터
news_20250317_섹터_0008,"특징주, 에스티아이-HBM(고대역폭메모리) 테마 상승세에 3.69% ↑",2025-03-17,09:34,섹터
news_20250317_섹터_0007,"특징주, 이오테크닉스-HBM(고대역폭메모리) 테마 상승세에 2.24% ↑",2025-03-17,09:34,섹터
news_20250318_종목_0028,반도체 봄이 온다 … D램·소부장株 '훈풍',2025-03-18,17:20,종목
news_20250318_종목_0031,"[창간59 국민보고대회] K바이오, 10년뒤 K반도체 넘는다",2025-03-18,17:32,종목
news_20250318_종목_0027,칩 설계 플랫폼으로 개발기간 절반 단축,2025-03-18,16:56,종목
news_20250318_종목_0030,1.8나노 CPU 내년 출시 인텔 파운드리·AI칩 승부수,2025-03-18,17:29,종목
news_20250318_종목_0026,[매일경제TV] 국내 증시 상승불 켜질까,2025-03-18,16:43,종목
news_20250318_섹터_0012,"현대모비스, 美 실리콘밸리 간 이유…차량용 반도체 양산 가속도",2025-03-18,11:31,섹터
news_20250318_섹터_0008,"클라우드에어, 반도체 LDS장비 전문업체 에스엠아이 인수",2025-03-18,08:31,섹터
news_20250318_섹터_0010,"아이티엠 반도체 , 작년 4분기 매출 1786억원…방산·로봇 사업 다각화",2025-03-18,09:44,섹터
news_20250318_경제_0005,비숙련 외국인 노동자 30만 돌파…여전히 판잣집·비닐하우스 숙식,2025-03-18,17:29,경제
news_20250318_경제_0002,"민감국가 지정, 美연구소 한국인 직원 '기밀 담긴 노트북' 때문?",2025-03-18,11:35,경제
news_20250319_종목_0033,세계최초 HBM4 12단 … SK하이닉스 '차세대 칩' 치고나갔다,2025-03-19,17:47,종목
news_20250319_종목_0031,"삼성전자 ""로봇·메드텍·차세대 반도체로 강한 성장 이끌겠다""",2025-03-19,17:42,종목
news_20250319_종목_0032,"""HBM 시행착오 반복하지 않도록 대비""",2025-03-19,17:42,종목
news_20250319_종목_0030,"롯데하이마트, ""내가 찾는 혼수가전 다 있네"" 3월에 만나는 '역대급 혜택'",2025-03-19,16:07,종목
news_20250319_종목_0034,"이복현 ""홈플 사태 핵심 MBK 검사 착수""",2025-03-19,17:59,종목
news_20250319_섹터_0021,"SK하이닉스, 엔비디아에 세계 최초 ‘HBM4’ 12단 샘플 공급",2025-03-19,11:32,섹터
news_20250319_섹터_0028,차세대 HBM서 승기 또 잡은 SK하이닉스...엔비디아에 6세대 제품 샘플 공급,2025-03-19,14:01,섹터
news_20250319_섹터_0023,"[삼성전자 주주간담회 전문] “파운드리, 1nm대 차세대 공정 개발할 것” (종합)",2025-03-19,11:57,섹터
news_20250319_경제_0008,"윤영미 ""수출은 보국, 물가안정 기여하는 수입은 애국이죠""",2025-03-19,17:57,경제
news_20250319_경제_0009,"장용성 금통위원 ""임금 체계 개편 없는 정년연장, 안하는 게 낫다""",2025-03-19,17:57,경제
news_20250320_종목_0030,"젠슨 황 ""엔비디아, 칩 아닌 AI 인프라 회사""",2025-03-20,17:43,종목
news_20250320_종목_0032,돌아온 외국인 … 드디어 '6만전자',2025-03-20,20:21,종목
news_20250320_종목_0028,"이재용 만난 이재명, 립서비스 말고 기업 고민 해결을 [사설]",2025-03-20,17:30,종목
news_20250320_종목_0029,대체거래소 아침마다 요동 … 시세왜곡 심각,2025-03-20,17:35,종목
news_20250320_종목_0031,"이재용 만난 이재명 ""삼성 잘돼야 나라 잘돼""",2025-03-20,17:54,종목
news_20250320_섹터_0008,“시행착오 반복 않겠다”...대변신 선언한 삼성전자 “경쟁력 회복”,2025-03-20,07:18,섹터
news_20250320_섹터_0014,인텔 주가 어쩌나…TSMC도 엔비디아도 “파운드리 인수 고려한 적 없어”,2025-03-20,11:41,섹터
news_20250320_섹터_0016,"특징주, DB하이텍- 반도체 생산 테마 상승세에 5.48% ↑",2025-03-20,13:43,섹터
news_20250320_경제_0001,"Fed, 금리 4.25~4.50%로 동결…한미금리차 1.75%p 유지",2025-03-20,06:03,경제
news_20250320_경제_0006,"한화에어로, 미래실탄 확보…""글로벌 방산·우주항공 톱티어 도약""",2025-03-20,19:58,경제
news_20250321_종목_0030,"양자컴 멀었다더니…""내가 틀렸다"" 사과한 젠슨 황",2025-03-21,20:13,종목
news_20250321_종목_0029,"SK하이닉스, 美 HBM 공장 조성 '삐끗'",2025-03-21,17:57,종목
news_20250321_종목_0027,삼성전자 휘청하자…법인세수 또 '구멍',2025-03-21,17:35,종목
news_20250321_종목_0032,토종 AI 기술 발군…엔비디아·삼성도 반했다 [내일은 천억클럽],2025-03-21,21:00,종목
news_20250321_종목_0028,"삼성·LG, 美 인덕션시장 공략나서",2025-03-21,17:57,종목
news_20250321_섹터_0015,"특징주, 삼성전자- 반도체 생산 테마 상승세에 1.15% ↑",2025-03-21,11:13,섹터
news_20250321_섹터_0022,"산업부, 비수도권 ‘팹리스 지원센터’ 추가 신설",2025-03-21,14:59,섹터
news_20250321_섹터_0013,"특징주, SK하이닉스- 반도체 생산 테마 상승세에 1.64% ↑",2025-03-21,11:03,섹터
news_20250321_경제_0001,사과·귤·오징어 값 비싸졌다…생산자 물가 4개월 연속 상승,2025-03-21,08:27,경제
news_20250321_경제_0002,"""부모님 말씀 잘 듣는 학생보단…"" 한은 총재의 깜짝 조언",2025-03-21,09:33,경제
news_20250324_종목_0020,[특파원칼럼] 한국이 어쩌다 … 엔비디아 AI행사서 존재감 안 보여,2025-03-24,17:48,종목
news_20250324_종목_0019,"""中 AI 굴기하는 동안 韓 제자리"" 박현주의 쓴소리 [사설]",2025-03-24,17:29,종목
news_20250324_종목_0023,"이재용 회장, 中 BYD 본사 방문",2025-03-24,23:09,종목
news_20250324_종목_0022,LG전자 TV '올레드 에보' 美 전문지 1~10위 싹쓸이,2025-03-24,17:51,종목
news_20250324_종목_0021,"""러 시장 되찾자""…韓기업들, 시설 복원 시동",2025-03-24,17:51,종목
news_20250324_섹터_0012,"메타 손 뿌리친 퓨리오사AI ""AI 반도체 개발로 독자승부""",2025-03-24,17:37,섹터
news_20250324_섹터_0013,"LG이노텍 ""2030년 반도체 부품 매출 3조""",2025-03-24,17:51,섹터
news_20250324_섹터_0015,"""中앤트그룹 AI 모델 훈련에 엔비디아 대신 자국칩 사용""",2025-03-24,17:55,섹터
news_20250324_경제_0001,"최상목 ""미국 상호관세 발표 임박…우리 입장 적극 설명""",2025-03-24,10:11,경제
news_20250324_경제_0002,"""정치권 극렬 대립 말아야""…복귀한 한덕수 총리의 일성",2025-03-24,10:47,경제
news_20250325_종목_0022,"[매일경제TV] 상승세 탄 반도체, 악재는 여전",2025-03-25,16:38,종목
news_20250325_종목_0026,"한국 가전, 세계 정상에 올린 큰 별 지다",2025-03-25,17:47,종목
news_20250325_종목_0021,병원·공항·호텔 … 클라우드로 여러 로봇 한번에 관리하세요,2025-03-25,16:07,종목
news_20250325_종목_0024,"트럼프 체면 살리고, 정의선은 관세 피하고 … 백악관서 '윈윈 빅딜'",2025-03-25,17:38,종목
news_20250325_종목_0025,[황인혁칼럼] 바이오 성패의 갈림길,2025-03-25,17:42,종목
news_20250325_섹터_0012,“중요한 시기 리더 잃은 삼성전자”...‘영원한 1위. 세계최고’ 한종희 부회장 카톡 프로필에 남긴 좌우명,2025-03-25,14:35,섹터
news_20250325_섹터_0013,"KCC글라스, 반도체 유리기판 개발 나서",2025-03-25,14:42,섹터
news_20250325_섹터_0011,37년간 회사 ‘올인’한 삼성맨...한종희 갑작스런 별세에 직원들 ‘황망’,2025-03-25,13:46,섹터
news_20250325_섹터_0004,"“이젠 무서운 수준”...중국산 기술력 또 일냈다, 비용 절감까지 성공했다는데",2025-03-25,09:38,섹터
news_20250325_섹터_0002,"“우리한테 무역흑자 내는 나라 어디지”..내달 2일 美상호관세, 한국도 표적 가능성",2025-03-25,07:23,섹터
news_20250326_종목_0026,재주는 삼성이 부리고 돈은 퀄컴이 벌겠네,2025-03-26,21:00,종목
news_20250326_섹터_0017,반도체 산업에 맞춘 특급 교통망 ‘용인 반도체 로드’ 조성 탄력,2025-03-26,11:12,섹터
news_20250326_섹터_0014,KODEX AI 반도체 순자산 1000억원 돌파,2025-03-26,10:24,섹터
news_20250326_섹터_0012,"“우리는 더 친절해질 수 있어”…협박으로 시작한 트럼프, 협상 모드 들어간다",2025-03-26,07:16,섹터
news_20250326_경제_0006,"美, 상호관세 2단계로 간다…""최대 50% '관세 폭탄' 던진 뒤 협상""",2025-03-26,17:41,경제
news_20250326_경제_0004,"한은, 서학개미에 경고 ""위험 베팅 말고 분산 투자…회복 최대 8년""",2025-03-26,12:11,경제
news_20250326_섹터_0023,중기·자영업자 숨통 트이게 국민은행 4.5조원 금리 우대,2025-03-26,17:34,섹터
news_20250326_섹터_0018,반도체 이후 한국의 살길은 ‘이것’...생존 골든타임 3년 남았다 [황인혁 칼럼],2025-03-26,11:23,섹터
news_20250326_섹터_0021,트럼프에게 관세는 묘약 반발해도 굽히지 않을 것 美 투자나선 한국기업들 이중삼중 법적장치 필수 [Cover Story],2025-03-26,16:01,섹터
news_20250326_섹터_0022,"삼성, 산불 피해 복구에 30억원 지원해....생필품·천막 등도 제공",2025-03-26,17:05,섹터
news_20250327_종목_0024,"삼성·하이닉스·DB하이텍, 반도체 연구 지원",2025-03-27,17:41,종목
news_20250327_종목_0020,삼성 첫 외국인 디자인 사장 펩시코 출신 포르치니 영입,2025-03-27,06:00,종목
news_20250327_종목_0021,낸드값 오르고 D램도 반등 … 반도체株 기대감 쑥 [MBN GOLD 증시기상도],2025-03-27,16:03,종목
news_20250327_종목_0022,공매도 재개 소식에 돌아온 외국인 … 한화에어로는 '유증 타격' [빅데이터로 본 재테크],2025-03-27,16:05,종목
news_20250327_종목_0019,삼성 브랜드를 사용자 친화적으로 …'제2 후쿠다 보고서' 신호탄,2025-03-27,06:00,종목
news_20250327_섹터_0005,"한화세미텍, SK하이닉스에 210억원 규모 HBM TC본더 추가 납품",2025-03-27,15:14,섹터
news_20250327_섹터_0012,"유상증자 나선 한화세미텍, HBM TC 본더 추가 수주",2025-03-27,17:25,섹터
news_20250327_섹터_0015,"""동맹국가 효용 의심하는 트럼프 한국기업, 대미 투자 더 늘려라""",2025-03-27,17:34,섹터
news_20250327_섹터_0006,美 관세 ‘원투펀치’에 벌써 지친 기업들...“자동차· 반도체 ·가전 대응 어떻게 하지?”,2025-03-27,15:14,섹터
news_20250327_섹터_0013,"[매경의 창] 혁신국가로 가는 길, 경제헌법이 답이다",2025-03-27,17:26,섹터
news_20250328_종목_0025,"무서운 中테크 굴기에 … 이재용, 반도체·전장 공략 광폭행보",2025-03-28,17:57,종목
news_20250328_종목_0021,"법인세, 韓銀이 1위라니…대기업은 불황에 뚝",2025-03-28,17:47,종목
news_20250328_종목_0022,美 관세쇼크 강타 코스피 2600 깨져,2025-03-28,17:48,종목
news_20250328_종목_0024,"이재용, 中세일즈 나선 시진핑 만나",2025-03-28,17:53,종목
news_20250328_종목_0020,"""中은 이전부터 안전한 투자처"" 시진핑 말 믿기 어려운 이유 [사설]",2025-03-28,17:13,종목
news_20250328_섹터_0015,"SK하이닉스, 인텔 낸드 인수 마무리...SSD 새 판 짠다",2025-03-28,16:57,섹터
news_20250328_섹터_0004,"“삼성전자, 1분기 실적 바닥 후 증익 기대”…목표가↑",2025-03-28,08:26,섹터
news_20250328_섹터_0013,"“대장주에도 봄바람이”…등돌렸던 외국인, 삼성전자 1.7조 ‘폭풍 매수’",2025-03-28,16:42,섹터
news_20250328_경제_0001,출렁이는 외환시장…심야 모니터링 강화,2025-03-28,18:13,경제
news_20250328_경제_0002,10년 만에 시진핑 만난 이재용,2025-03-28,18:16,경제
news_20250331_종목_0030,정가보다 20~30% 저렴한 갤럭시 삼성전자 도 리퍼폰 전쟁 뛰어들어,2025-03-31,17:45,종목
news_20250331_종목_0032,"삼성전자 , 세계최고 흡입력 '비스포크 AI' 청소기 출시",2025-03-31,17:51,종목
news_20250331_종목_0033,美 관세폭탄 앞두고 외국인 이탈 … 코스피 짧았던 봄 막내렸다,2025-03-31,17:55,종목
news_20250331_종목_0027,"[매경포럼] 바이든의 '생큐', 트럼프의 '생큐'",2025-03-31,17:40,종목
news_20250331_종목_0035,공매도 부활…반도체·차 담으셨나요,2025-03-31,21:00,종목
news_20250331_섹터_0015,"방산기업 웨이비스, 인도에서 반도체 파운드리 수주",2025-03-31,15:06,섹터
news_20250331_섹터_0008,"“삼성전자, 메모리 상승 사이클 진입에 ‘8만전자’ 기대감”…목표가↑",2025-03-31,08:21,섹터
news_20250331_섹터_0012,공매도 공포에 ‘6만 전자’ 깨져…SK하이닉스는 3%대 하락,2025-03-31,10:25,섹터
news_20250331_경제_0002,매출 230억 금속폐기물 처리업체 매물로,2025-03-31,16:04,경제
news_20250331_경제_0001,2월 산업생산 0.6% 증가…소비 1.5%↑·투자 18.7%↑,2025-03-31,08:01,경제
news_20250401_종목_0043,차세대 AI 칩 ‘HBM4’ 패권 어디로,2025-04-01,21:00,종목
news_20250401_종목_0041,"삼성 DX부문 노태문 직대체제로…갤럭시 DNA, 가전·TV로 전파",2025-04-01,18:00,종목
news_20250401_종목_0031,[MK히든챔피언] 반도체·석유화학 핵심 소재 세계 1위,2025-04-01,17:20,종목
news_20250401_종목_0042,삼성 첫 외국인 디자인사장 서울 R&D캠퍼스서 일한다,2025-04-01,18:00,종목
news_20250401_종목_0035,삼성 DX부문 노태문 직대체제로,2025-04-01,17:50,종목
news_20250401_섹터_0027,'강원형 반도체 클러스터' 속도낸다,2025-04-01,17:41,섹터
news_20250401_섹터_0019,반도체 ·디스플레이 수장들 이재용 따라 中行…릴레이 수주 신호탄 쏠까,2025-04-01,14:08,섹터
news_20250401_섹터_0018,8만전자·30만닉스 장밋빛인데...정작 삼성·SK하이닉스 1분기 실적은,2025-04-01,13:13,섹터
news_20250401_경제_0005,3월 수출 작년보다 3.1% 증가…반도체·자동차 '수출 투톱',2025-04-01,10:14,경제
news_20250401_경제_0004,3월 수출 작년보다 3.1% 증가…對中수출은 급감,2025-04-01,09:54,경제
news_20250402_종목_0031,"""HBM 경쟁력 더 강화하자"" 삼성전자 , 기술인재 모신다",2025-04-02,17:56,종목
news_20250402_종목_0030,반도체 부활 꿈꾸는 일본 라피더스 이달 시험생산,2025-04-02,17:49,종목
news_20250402_종목_0033,트럼프 리스크에도…실적 눈높이 높인 반·방,2025-04-02,17:58,종목
news_20250402_종목_0028,챗GPT 이용자 5억명 … 한국은 AI혁명 추종자로 남을것인가 [사설],2025-04-02,17:24,종목
news_20250402_종목_0026,제조업 혁신의 해답 설계 단계서 찾아라,2025-04-02,16:56,종목
news_20250402_섹터_0007,"美, 한국시간 3일 오전5시 상호관세 발표...‘리더십 부재’ 韓 대응 비상",2025-04-02,07:21,섹터
news_20250402_섹터_0009,코스닥 노리는 쎄크 “전자빔 기술로 백년기업 되겠다”,2025-04-02,10:38,섹터
news_20250402_섹터_0011,"기업들 얼마나 안좋길래...법인세 1위, 대기업 아니고 한국은행",2025-04-02,11:40,섹터
news_20250402_경제_0002,"""안 오르는 게 없다더니""…대학 '등록금 인상'에 벌어진 일",2025-04-02,09:20,경제
news_20250402_경제_0005,"최상목 ""美 상호관세 영향으로 금융시장 변동성 높아질 수도""",2025-04-02,17:25,경제
news_20250403_종목_0034,관세 유예된 반도체도 불안 … 메모리 사재기에 재고 바닥,2025-04-03,17:56,종목
news_20250403_종목_0031,삼성전자 메모리값 최대 5% 인상,2025-04-03,17:43,종목
news_20250403_종목_0028,반도체 메모리 업황 회복에 소부장 반등 기대 [MBN GOLD 증시기상도],2025-04-03,16:01,종목
news_20250403_종목_0032,"""관세영향 소비심리 급속 냉각땐 잘 버티던 美 경제도 직격탄""",2025-04-03,17:52,종목
news_20250403_종목_0033,韓생산기지 베트남 '46% 관세' 덮쳤다…가전·스마트폰 초비상,2025-04-03,17:55,종목
news_20250403_섹터_0020,"보조금은? 품목별 관세는?...삼성·SK, 반도체 두고 여전히 ‘불안’",2025-04-03,14:32,섹터
news_20250403_섹터_0009,"트럼프, 관세 위해 ‘국가 비상사태’ 선언…보편관세 5일·상호관세 9일 발효",2025-04-03,07:01,섹터
news_20250403_섹터_0010,美 백악관 “철강·자동차· 반도체 등은 상호관세 적용 안돼”,2025-04-03,07:02,섹터
news_20250403_경제_0008,원·달러 환율 '달러 약세' 덕에 진정,2025-04-03,18:23,경제
news_20250403_경제_0002,'맵부심 열풍' 이 정도였나…'한국 라면' 역대급 기록 썼다,2025-04-03,11:00,경제
news_20250404_종목_0027,삼성전자 ‘갤럭시 탭 S10 FE 시리즈’ 국내 출시,2025-04-04,13:38,종목
news_20250404_종목_0028,유럽총괄 성일경 복귀 퇴임자 부른 삼성전자,2025-04-04,17:29,종목
news_20250404_종목_0026,드디어 끝난 탄핵 정국…이젠 진짜 경제다 [취재수첩],2025-04-04,13:31,종목
news_20250404_종목_0029,삼성디스플레이·57개 협력사 '상생데이',2025-04-04,17:29,종목
news_20250404_섹터_0010,美 IT유력 매체 “TSMC 인텔에 투자”...삼성전자 파운드리 위기 맞나,2025-04-04,07:47,섹터
news_20250404_섹터_0009,“아직 반도체 관세는 발표도 전인데...” 美 필라델피아 반도체 지수 10% 폭락,2025-04-04,07:35,섹터
news_20250404_섹터_0024,“아직 시작도 안했는데”… 반도체 주 일제히 하락,2025-04-04,15:28,섹터
news_20250404_경제_0002,"""엄청난 것 달라""는 트럼프…韓, 리더도 협상카드도 없다",2025-04-04,17:59,경제
news_20250404_경제_0005,"中 ""10일부터 모든 미국산 수입품에 34% 관세 부과""",2025-04-04,19:16,경제
news_20250404_섹터_0015,트럼프 반도체 관세發 충격…SK하이닉스 4%·삼성전자 1% 급락,2025-04-04,09:58,섹터
news_20250407_종목_0020,삼성전자 길어진 겨울 SK는 HBM 실적 훈풍,2025-04-07,17:52,종목
news_20250407_종목_0023,외국인 하루새 2조 매도폭탄 … 새파랗게 질린 코스피,2025-04-07,18:01,종목
news_20250407_종목_0019,"삼성, 더우면 에어컨 추천하는 AI TV 내놔",2025-04-07,17:48,종목
news_20250407_종목_0022,시총 클수록 하락폭 컸다 '정치테마' 중소형주 선방,2025-04-07,17:58,종목
news_20250407_종목_0025,베트남 46% 관세에…韓 기업 비명?,2025-04-07,21:00,종목
news_20250407_섹터_0002,반도체 관세·뉴욕증시 폭락 충격에…SK하이닉스·삼성전자 급락세,2025-04-07,09:50,섹터
news_20250407_섹터_0014,"나우IB, 日 반도체 장비 기업 인수",2025-04-07,17:52,섹터
news_20250407_섹터_0016,"""더 떨어진다""…공매도 집중 타깃된 반도체",2025-04-07,17:58,섹터
news_20250407_섹터_0012,"나우IB, 日 반도체 장비社 썬프로로시스템 2550억원에 인수",2025-04-07,16:46,섹터
news_20250407_섹터_0005,"산업은행, 토종기업 日 반도체 M&A 측면지원",2025-04-07,11:08,섹터
news_20250408_종목_0022,"엇갈리는 반도체 업황 전망 …""본격 반등"" vs ""수요 위축""",2025-04-08,17:47,종목
news_20250408_종목_0024,삼성전자 1분기 영업益 6.6조 '선방',2025-04-08,17:57,종목
news_20250408_종목_0023,베트남産 갤럭시 美판매 감소 우려 … 삼성 2분기 살얼음,2025-04-08,17:47,종목
news_20250408_종목_0021,"옷장 비췄더니 AI가 ""이 옷 입으세요""",2025-04-08,17:43,종목
news_20250408_종목_0025,"외부 CEO도 ‘웰컴’, 재계 이사회 달라졌다는데… [스페셜리포트]",2025-04-08,21:00,종목
news_20250408_섹터_0010,"특징주, 테크윙-HBM(고대역폭메모리) 테마 상승세에 5.24% ↑",2025-04-08,09:14,섹터
news_20250408_섹터_0014,"특징주, 와이씨-HBM(고대역폭메모리) 테마 상승세에 6.9% ↑",2025-04-08,09:14,섹터
news_20250408_섹터_0007,"특징주, 이오테크닉스-HBM(고대역폭메모리) 테마 상승세에 4.01% ↑",2025-04-08,09:14,섹터
news_20250408_섹터_0005,"[속보] 삼성전자 1분기 영업익 6.6조, 기대치 상회",2025-04-08,09:11,섹터
news_20250408_섹터_0006,"특징주, 디아이-시스템 반도체 테마 상승세에 6.75% ↑",2025-04-08,09:13,섹터
news_20250409_종목_0031,美 마이크론 관세發 가격인상 … K반도체도 동참하나,2025-04-09,17:58,종목
news_20250409_종목_0034,"구글, 성능 10배 높인 차세대 AI 반도체 개발",2025-04-09,21:05,종목
news_20250409_종목_0032,HBM이 판 뒤집었다 … 삼성 '33년 D램 절대강자' 자리 흔들,2025-04-09,17:58,종목
news_20250409_종목_0029,"SK하이닉스, D램 세계 1위 등극",2025-04-09,17:55,종목
news_20250409_종목_0033,‘탈한국’ 열차에 왜 올라탔을까 [텅 비어가는 K제조업],2025-04-09,21:00,종목
news_20250409_섹터_0012,"SK에코플랜트, ‘ 반도체 오픈이노베이션 프로그램’ 시행…“산·학·연 기술개발 협력”",2025-04-09,11:18,섹터
news_20250409_섹터_0015,“중국에 우리 기술 넘겼지?”...TSMC 美로부터 1.5조 벌금 위기,2025-04-09,14:45,섹터
news_20250409_섹터_0019,과기정통부 “AI 반도체 석·박사생에 해외 유수대학 파견 기회 제공”,2025-04-09,15:08,섹터
news_20250409_경제_0003,"전기차 보조금 확대…5000만원 車, 최대 1800만원 할인",2025-04-09,17:45,경제
news_20250409_경제_0006,"정부, '조선·LNG·무역균형' 패키지로 美 관세협상 나선다",2025-04-09,18:10,경제
news_20250410_종목_0027,안도 한숨 내쉰 반도체주…관세전쟁에 불안감 여전,2025-04-10,18:02,종목
news_20250410_종목_0028,대만 찾은 최태원 회장 TSMC와 AI반도체 논의,2025-04-10,19:30,종목
news_20250410_종목_0029,삼성전자 반도체 연구개발직 주64시간 일한다,2025-04-10,20:00,종목
news_20250410_종목_0023,봄 오나 했더니 …'관세 폭풍'에 주저앉은 반도체株 [MBN GOLD 증시기상도],2025-04-10,16:06,종목
news_20250410_종목_0024,벌써 불티난 에어컨 … 삼성 3월 판매 60% 급증,2025-04-10,17:33,종목
news_20250410_섹터_0010,"특징주, 디아이- 반도체 장비 테마 상승세에 10.98% ↑",2025-04-10,09:56,섹터
news_20250410_섹터_0009,"특징주, DB하이텍- 반도체 생산 테마 상승세에 7.89% ↑",2025-04-10,09:55,섹터
news_20250410_섹터_0007,"특징주, 두산- 반도체 재료/부품 테마 상승세에 14.01% ↑",2025-04-10,09:55,섹터
news_20250410_경제_0003,철강·車 등 韓 수출 주력품목 여전히 25% 관세…반도체도 사정권,2025-04-10,18:11,경제
news_20250410_경제_0002,"권영세 ""美 관세 범국가 대응해야 할 때…민주당, 추경 협조해야""",2025-04-10,11:00,경제
news_20250411_종목_0020,"SK, HBM 개발조직 둘로 쪼개 고객 밀착대응",2025-04-11,17:53,종목
news_20250411_종목_0023,반도체 대격변,2025-04-11,18:03,종목
news_20250411_종목_0021,AI 반도체 열풍 선도 엔비디아 매출 120%↑,2025-04-11,17:53,종목
news_20250411_종목_0024,"""글로벌 무역전쟁 파고속 기업 가려운곳 긁어줄것""",2025-04-11,20:15,종목
news_20250411_종목_0022,"""효율적이고 민첩한 조직 문화 만들자""",2025-04-11,17:53,종목
news_20250411_섹터_0015,엔비디아 승인 당겨지나...삼성전자 반도체 ‘주64시간’ 일하고 인력 강화까지,2025-04-11,13:58,섹터
news_20250411_섹터_0008,"“AI칩 매출 최고”...엔비디아, 삼성전자 제치고 글로벌 반도체 1위",2025-04-11,11:24,섹터
news_20250411_섹터_0010,"엔비디아 점화한 파운드리 1nm 전쟁, 반도체 ‘판’이 바뀐다 [이상덕의 AI&칩 워]",2025-04-11,12:00,섹터
news_20250411_경제_0002,韓美 시장금리 격차에 위안화 약세까지 겹쳐…여전히 힘 못쓰는 원화,2025-04-11,18:13,경제
news_20250411_경제_0001,"최상목 ""품목별 美관세 여전…주식·국채·외환 모니터링 강화""",2025-04-11,09:07,경제
news_20250414_종목_0029,관세 무풍지대 방산 vs 오락가락 반도체주,2025-04-14,17:32,종목
news_20250414_종목_0028,스마트폰마저…'美관세 위협' 포위당한 삼성,2025-04-14,17:28,종목
news_20250414_종목_0027,봄꽃 분양 모처럼 2만가구…수도권 알짜단지도,2025-04-14,16:02,종목
news_20250414_종목_0030,국내 첫 개인용컴퓨터 개발…한국 IT강국 초석,2025-04-14,17:57,종목
news_20250414_섹터_0014,"특징주, SFA 반도체 -시스템 반도체 테마 상승세에 1.75% ↑",2025-04-14,09:37,섹터
news_20250414_섹터_0016,"특징주, 에스티아이-HBM(고대역폭메모리) 테마 상승세에 2.22% ↑",2025-04-14,09:37,섹터
news_20250414_섹터_0015,"특징주, 이오테크닉스-HBM(고대역폭메모리) 테마 상승세에 2.8% ↑",2025-04-14,09:37,섹터
news_20250414_경제_0003,상하이에서 찾은 수출 기회,2025-04-14,15:59,경제
news_20250414_경제_0005,"한전 주도 팀코리아, 베트남 12조 원전 수주 '청신호'",2025-04-14,18:00,경제
news_20250414_섹터_0012,"특징주, 디아이-시스템 반도체 테마 상승세에 2.97% ↑",2025-04-14,09:36,섹터
news_20250415_종목_0029,"HBM 효과 톡톡…SK하이닉스, 사상 첫 D램 점유율 1위 [데이터로 보는 세상]",2025-04-15,21:00,종목
news_20250415_종목_0027,"""中企 수준 맞는 적정 기술로 혁신해야""",2025-04-15,17:55,종목
news_20250415_종목_0024,"이달 9조 판 외국인, 에이비엘·한전은 담아",2025-04-15,17:43,종목
news_20250415_종목_0026,삼성 ESG 모델 전파 … 탄소배출 줄인다,2025-04-15,17:55,종목
news_20250415_종목_0025,"[스마트산업강국 함께 하는 제조혁신 2.0] 삼성컨설팅 받아 설비 재배치·생산표준화…""80억 아꼈죠""",2025-04-15,17:55,종목
